llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
70,Mid,0.75,0.75,Software Development,international_hub,workers,2.0,Financial Services,Software Development,,Public Company,"English, French, Russian","Greater Paris Metropolitan Region, France","Santa Clara, US",,"20 yrs of work experience within deal management, consulting and complex project management applied to technology. 
Expert on Software and Saas revenue recognition as well as deal strategy and execution in the Commercial as well as Public Sector space. 

Flexible, strong team player and good communicator. At ease with international projects both in large or quickly changing/expanding corporate environments.


-Specialise in CRM, license and professional service contracts review to determine revenue recognition based on Software Revenue Recognition policy and US GAAP.  
-Act as a the main liaison between deal desk and the sales leadership, in order to guide effective value proposals matching customer needs with company strategies.
-Be the guide and trusted advisor in deal reviews with customers and sales teams.
-Partner with the sales, pricing and product teams to drive the process for shaping policy-compliant strategic deals, including enterprise level agreements for scale.
-Drive best practices and process improvement for scale, including metrics across multiple regions within the quote to order process to shorten deal close cycles while minimizing risk and maximizing deal size.
-Provide pricing guidance and discount approval support.
-Provide effective training to sales on deal structures and strategies.","Foreign Languages ( Professional Fluency in French) , Deals, Commercial Management","Senior Manager, Strategic Deal Desk for Middle East and Southern Europe",0
30,Entry,0.25,0.3,Unknown,other,others,0.0,Fine Art,,,,,"Greater Caen Area, France",,,"Présentation
Artiste et auteur prolifique, je repousse sans cesse les frontières entre l'art et la science pour imaginer l'évolution du vivant, qu'elle soit passée, future, inconnue ou non terrestre. Initiateur et auteur principal du livre Demain, Les Animaux du Futur (Boulay/Steyer, Belin), mes travaux allient rigueur scientifique et créativité artistique.
Mon expertise en Art Spéculatif me permet de créer des œuvres photoréalistes et intemporelles, telles que Another World, Carnets de Voyages Stellaires…, ainsi que des projets immersifs à grande échelle pour des institutions prestigieuses comme le Planétarium de la Cité des Sciences de Paris. Toujours en quête de nouveaux horizons, je conçois des biomes singuliers qui repoussent les limites de l'imagination.

Infos
🔹 Auteur et Concept Artist
🔹 Spécialiste de l'évolution spéculative
🔹 Designer de mondes inconnus et d'espèces non terrestres

Je propose :
✔️ Consultations artistiques et créatives pour des projets Art & Science et Art spéculatif
✔️ Conception et production de contenus visuels (vidéos, illustrations, croquis, sculptures numériques)
✔️ Conception d’univers narratifs, écriture créative, scénarisation documentaire
✔️ Collaborations documentaires et projets multimédias (concept art, direction artistique et écriture thématique)
✔️ Conférences sur l'Art spéculatif, l'évolution spéculative et les biomes inconnus ou non terrestres
✔️ Master Class & Workshop sur l'Art spéculatif, le Concept art et le Speculative design 

📖 Projets en préparation :
• (****) : une exploration imaginaire du cosmos – Voyages en cours
• (****) : une plongée dans l'évolution d'espèces inconnues – Bestiaire en incubation
• TERRA FUTURA, Les Mondes de Demain : une enquête sur l'évolution spéculative de la Terre.

📚 Mes livres publiés :
• Demain, Les Animaux du Futur (Boulay/Steyer, Belin)
• Combien de doigts a un extraterrestre ? (Lehoucq/Steyer/Boulay, Belin)

🤝 Si vous souhaitez collaborer sur des projets artistiques ambitieux, n’hésitez pas à me contacter : mabohox@gmail.com

🌍 Mon univers en ligne : https://marcboulay.xyz/
🌐 Mes réseaux : https://linktr.ee/mabohox","Creatures designer, auteur, artiste","Auteur, Concept artist, Creature designer, Senior Digital Sculptor, Directeur artistique",1
85,Mid,0.65,0.75,Financial Services,regional_hub,leaders,0.0,Information Technology & Services,Financial Services,201-500,Privately Held,"Anglais, Français",France,"Cotonou, BJ",2015.0,"Spécialisations : Derivatives, Asset Management, Digital, Blockchain, IA

Software(s) : Reuters, Orchestrade , Bloomberg, Summit, Dimension , Innova, Amplitude","Anticipation, Applications mobiles, Gestion d’équipe",Senior Account Manager / Project Manager,0
70,Entry,0.55,0.2,International Trade and Development,international_hub,workers,0.0,Marketing & Advertising,International Trade and Development,2-10,Self-Employed,,"Paris, Île-de-France, France",,,"Celduc Group - Samsung group - Bloob (Co founder) Partnering with Maison Margiela, Merci, Astier de Villatte, Dasique, Tirtir.","Start-up, Relations internationales, Développement international",Co-fondateur,0
65,Senior,0.5,0.8,Oil and Gas,regional_hub,leaders,0.0,Information Technology & Services,Oil and Gas,,Public Company,"Allemand, Anglais, Russe","Garches, Île-de-France, France","Paris La Défense Cedex, FR",,,"prospective, Customer Experience, Experience Design",Chargé de veille EnR et nouvelles mobilités,0
55,Mid,0.6,0.6,Business Consulting and Services,other,experts,1.0,Information Technology & Services,Business Consulting and Services,,Privately Held,,"La Colle-sur-Loup, Provence-Alpes-Côte d'Azur, France","Chêne-Bourg, CH",,"I am adamant that my wealth of experiences and encounters have propelled me all through my life.

The chances and opportunities offered by my parents allowed me to spend many academic years abroad, 3 in the United Kingdom followed closely by two in Munich, Germany before graduating High School.

This inflated my perspectives and allowed me to meet countless amazing acquaintances and friends from far reaching horizons.

I have strived to grasp every occasion put forward and this constituted the foundation for the rich and diverse background of involvement in domains like communication, service, real estate, art, luxury retail, software, translation and bookkeeping. 

I hope to furnish this portofolio even more in the coming years by adding data science and business management to list. I aspire to work in the financial industry in the foreseeable future.

Soft skills including communication and emotional intelligence have been some of the most rewarding tools I picked up from my work experiences, social interactions, and academic life. Furthermore they enticed my rhetorical capabilities, transformed my self-confidence; I feel adamant that my public speaking, leadership abilities, and team collaborations skills are nurtured by exposure to hackathons and group projects.

In a similar register language acquisition has been a long time hobby of mine, resulting in myself being fluent in English, French and German, proficient in Spanish, and conversational in Italian and Japanese. With hopes to improve these last two and eventually start apprenticeship of Russian and Mandarin","Python (Programming Language), Creative Problem Solving, Mathematics","Associate Board of AI, Project Manager AI",1
80,Senior,0.8,0.85,Software Development,international_hub,leaders,2.0,Legal Services,Software Development,501-1000,Privately Held,"English, Finnish, Swedish","Paris, Île-de-France, France","San Francisco, US",2011.0,"Business-oriented legal counsel with broad in-house legal experience in multinational business environments and capability to provide comprehensive legal and commercial support to technology based businesses

Extensive experience from international contractual and legal relations under various jurisdictions

Key strengths: Contracts, IT/IP, TMT, Licensing, data protection, sourcing, competition regulations, IT Services & outsourcing","Environmental, Social, and Governance (ESG), Startups, Pre-IPO","Director, Commercial and Product Legal",0
70,Entry,0.75,0.4,Software Development,international_hub,workers,1.0,Management Consulting,Software Development,11-50,Privately Held,,"Paris, Île-de-France, France","San Francisco, US",,...,"HTML, Feuilles de style en cascade (CSS), JavaScript",Working on something new,1
60,Mid,0.5,0.35,Security and Investigations,international_hub,others,0.0,Law Enforcement,Security and Investigations,,Government Agency,"Anglais, Français, Italien","Paris, Île-de-France, France","Issy les Moulineaux, FR",,,,Réserviste Opérationnel Garde Républicaine 2ème Régiment d’Infanterie,0
85,Senior,0.75,0.75,Technology - SaaS,international_hub,leaders,1.0,Computer Software,Software Development,501-1000,Partnership,"English, French, German","Greater Paris Metropolitan Region, France","Paris, FR",2013.0,"Customer focused and Operations expert with extensive experience in Sales and Professional Services management within the Software Industry. I excel in business analyse for activities, processes, and systems to deliver exceptional products and services, achieving business objectives.

Passionate about Customer Guidance and Digital Transformation, I hire, educate, and foster team members, industrializing organizations to enhance operations, customer business, and company revenue.
  
My Approach:
•	Operational Execution: Empowering stakeholders to take ownership by clearly communicating corporate strategy.
•	Teamwork and Goals: Advocating for teamwork and collective goals while respecting individual characteristics.
•	Building Trust: Creating conditions for success through trusted relationships with clients, both internal and external.
•	Effective Communication: Leveraging listening skills and business experience to interact in a reassuring and effective manner.  

Specialties: 
#fintech #software #businessanalyst #insurtech  #fraudprevention #cloud #teamwork #professionalservices #customersuccess #customercentric #customervalue #erp #hcm #ai #csm #saas #frauddetection 
   
Roles:  
Manager Customer Success | Head of Professionnal Services/Delivery | Business Operations Manager /
Operations Expert | Sales & Professional Services Management | Software Industry Specialist | Customer Guidance & Digital Transformation Enthusiast","Legal Assistance, Customer Success, Communication orale",Customer Success Manager - CSM,0
